"time","mean","stdev","min","max","q1","q3","median","sDE2","sDE1","sBE","sNO","sNL","sBY","sSI","sBG","sSK","sFI","sSE","sDK","sIS","sUA","sIT","sMT","sUK","sMK","sIE","sME","sMD","sIL","sES","sCH","sGR","sPT","sEE","sCY","sCZ","sFR1","sFR2","sAT","sHR","sHU","sLT","sLU","sLV","sRO","sRS","sTR","sPL"
17.7,0.16402439024390242,0.17702821020954274,0.16402439024390242,0.9975,0.055,0.1825,0.0825,0.9975,0.0725,0.045,0.1,0.1475,0.055,0.0725,0.1175,0.235,0.065,0.1625,0.4925,0.065,0.0675,0.33,0.0375,0.1825,0.055,0.0375,0.055,0.05,0.1125,0.0525,0.475,0.0375,0.0475,0.125,0.1425,0.3275,0.0825,0.1575,0.3125,0.0825,0.3425,0.08,0.07,0.0725,0.1475,0.0525,0.2975,0.265
17.8,0.1628048780487805,0.1765084768934031,0.1628048780487805,0.9975,0.0575,0.18,0.0825,0.9975,0.0725,0.0475,0.1025,0.145,0.0575,0.0725,0.115,0.2275,0.0675,0.165,0.495,0.065,0.065,0.325,0.0375,0.18,0.0525,0.035,0.055,0.0475,0.11,0.0475,0.47,0.0375,0.045,0.125,0.1425,0.315,0.0775,0.155,0.305,0.0825,0.3425,0.0825,0.075,0.0725,0.145,0.0525,0.2975,0.2675
17.9,0.1636585365853659,0.17645051952816931,0.1636585365853659,0.9975,0.0575,0.18,0.085,0.9975,0.075,0.05,0.1025,0.1525,0.0575,0.075,0.1175,0.2225,0.07,0.1675,0.4975,0.0625,0.0625,0.3275,0.04,0.18,0.05,0.0375,0.0575,0.0525,0.1075,0.0475,0.47,0.0375,0.0475,0.125,0.1425,0.315,0.0775,0.1525,0.3025,0.085,0.35,0.08,0.0825,0.07,0.15,0.05,0.3,0.2625
18.0,0.16317073170731705,0.17621185315451268,0.16317073170731705,0.9975,0.06,0.1875,0.085,0.9975,0.075,0.055,0.105,0.145,0.06,0.0725,0.115,0.22,0.07,0.1675,0.5025,0.065,0.0625,0.325,0.04,0.1875,0.0475,0.0375,0.0575,0.0525,0.1075,0.05,0.465,0.0375,0.0475,0.1225,0.145,0.3125,0.08,0.1525,0.295,0.085,0.3475,0.08,0.0825,0.0675,0.1425,0.045,0.3025,0.2625
18.1,0.16469512195121946,0.17652315808997496,0.16469512195121946,0.9975,0.0625,0.1925,0.085,0.9975,0.075,0.0575,0.105,0.1475,0.06,0.0725,0.115,0.22,0.07,0.17,0.505,0.065,0.0675,0.3275,0.04,0.1925,0.0475,0.0425,0.0625,0.0575,0.11,0.05,0.4675,0.0375,0.0475,0.1225,0.145,0.315,0.0825,0.1525,0.3,0.085,0.3525,0.0775,0.0825,0.065,0.1475,0.045,0.305,0.265
18.2,0.16579268292682928,0.17613779859190337,0.16579268292682928,0.9975,0.0625,0.2025,0.09,0.9975,0.075,0.06,0.105,0.145,0.06,0.0725,0.115,0.2225,0.0725,0.1725,0.5075,0.07,0.0675,0.325,0.0425,0.2025,0.0475,0.045,0.0625,0.0575,0.11,0.055,0.465,0.04,0.0475,0.125,0.1475,0.3175,0.09,0.1525,0.2975,0.09,0.3525,0.0775,0.08,0.065,0.1425,0.045,0.305,0.2675
18.3,0.16621951219512193,0.17562182377235439,0.16621951219512193,0.9975,0.065,0.21,0.0925,0.9975,0.075,0.065,0.105,0.1425,0.0575,0.075,0.1125,0.225,0.0725,0.175,0.5075,0.075,0.065,0.32,0.0425,0.21,0.0475,0.05,0.07,0.0575,0.1125,0.0575,0.46,0.04,0.05,0.1225,0.15,0.3125,0.09,0.1525,0.2975,0.0925,0.36,0.075,0.0775,0.0625,0.14,0.0475,0.3075,0.26
18.4,0.16810975609756093,0.17692993349977043,0.16810975609756093,1.0,0.0675,0.21,0.0975,1.0,0.075,0.0675,0.1075,0.1425,0.06,0.08,0.1125,0.24,0.0725,0.1725,0.5075,0.075,0.0675,0.3275,0.0425,0.21,0.0475,0.05,0.07,0.06,0.1125,0.06,0.465,0.045,0.05,0.12,0.1475,0.3175,0.0975,0.1525,0.31,0.0975,0.3725,0.0675,0.0725,0.055,0.1425,0.05,0.3125,0.2575
18.5,0.16804878048780486,0.17680472916358986,0.16804878048780486,1.0,0.06,0.22,0.0975,1.0,0.075,0.0675,0.1075,0.145,0.0575,0.08,0.115,0.235,0.075,0.175,0.5125,0.0825,0.065,0.3275,0.045,0.22,0.0475,0.0525,0.0725,0.0575,0.115,0.06,0.4625,0.045,0.05,0.1175,0.15,0.315,0.0975,0.15,0.31,0.095,0.37,0.06,0.0725,0.055,0.14,0.05,0.31,0.25
18.6,0.16841463414634147,0.1772312084517182,0.16841463414634147,1.0,0.06,0.225,0.105,1.0,0.075,0.07,0.105,0.14,0.0575,0.08,0.1175,0.24,0.0725,0.1725,0.51,0.08,0.065,0.33,0.045,0.225,0.05,0.055,0.0725,0.0575,0.115,0.055,0.4675,0.05,0.045,0.1175,0.15,0.3175,0.105,0.145,0.3125,0.095,0.37,0.06,0.07,0.055,0.14,0.05,0.3125,0.2525
18.7,0.1684756097560976,0.17692657121031297,0.1684756097560976,1.0,0.06,0.225,0.105,1.0,0.075,0.0675,0.105,0.14,0.06,0.08,0.12,0.24,0.0725,0.1675,0.5025,0.0775,0.065,0.335,0.045,0.225,0.05,0.06,0.07,0.0575,0.1125,0.06,0.47,0.0525,0.045,0.1125,0.15,0.32,0.115,0.1525,0.3125,0.095,0.365,0.0575,0.07,0.0525,0.1375,0.0475,0.31,0.255
18.8,0.16902439024390245,0.17693432539413312,0.16902439024390245,0.9975,0.06,0.225,0.105,0.9975,0.075,0.0675,0.105,0.1425,0.06,0.0825,0.12,0.2425,0.0725,0.1675,0.505,0.08,0.065,0.3425,0.045,0.225,0.05,0.0575,0.0675,0.0575,0.11,0.06,0.4725,0.0575,0.045,0.115,0.15,0.3175,0.1175,0.1525,0.32,0.095,0.36,0.0575,0.07,0.0525,0.1375,0.0475,0.31,0.255
18.9,0.16884146341463419,0.17712481609279712,0.16884146341463419,0.9975,0.0625,0.225,0.1075,0.9975,0.0775,0.0725,0.1075,0.145,0.06,0.0825,0.11,0.245,0.0775,0.17,0.51,0.085,0.0625,0.345,0.045,0.225,0.045,0.0525,0.0675,0.055,0.11,0.0625,0.4725,0.0575,0.0475,0.115,0.1475,0.32,0.12,0.155,0.31,0.0925,0.3575,0.0575,0.065,0.05,0.1275,0.0525,0.3125,0.2525
19.0,0.1707926829268293,0.17875453177300785,0.1707926829268293,1.0,0.0625,0.2225,0.1075,1.0,0.075,0.0625,0.11,0.1375,0.06,0.085,0.1125,0.2475,0.08,0.1725,0.515,0.0875,0.0625,0.355,0.045,0.2225,0.0475,0.05,0.0675,0.0575,0.1075,0.065,0.4825,0.0625,0.0475,0.12,0.1425,0.32,0.12,0.1675,0.315,0.0925,0.37,0.0575,0.0625,0.05,0.135,0.0575,0.32,0.255
19.1,0.17140243902439026,0.1782435036106983,0.17140243902439026,0.995,0.0625,0.2225,0.1075,0.995,0.075,0.0625,0.11,0.135,0.06,0.0825,0.115,0.25,0.08,0.175,0.5175,0.0925,0.0625,0.3575,0.0425,0.2225,0.0475,0.05,0.0675,0.0525,0.1075,0.0675,0.485,0.065,0.05,0.125,0.14,0.32,0.1225,0.1725,0.3175,0.0925,0.37,0.0625,0.06,0.0575,0.1325,0.0575,0.315,0.255
19.2,0.16957317073170727,0.17767116655926987,0.16957317073170727,0.9925,0.0625,0.2175,0.1075,0.9925,0.0725,0.06,0.11,0.1325,0.06,0.08,0.1125,0.25,0.08,0.1775,0.51,0.0875,0.0625,0.355,0.0425,0.2175,0.0475,0.0475,0.0675,0.0475,0.1075,0.065,0.4825,0.065,0.05,0.125,0.1375,0.32,0.1175,0.1725,0.31,0.09,0.3675,0.0625,0.06,0.06,0.1225,0.055,0.315,0.255
19.3,0.17115853658536587,0.178939199342327,0.17115853658536587,1.0,0.0625,0.2225,0.11,1.0,0.0725,0.0625,0.11,0.135,0.06,0.0825,0.115,0.2475,0.0775,0.1775,0.5125,0.085,0.0625,0.3625,0.04,0.2225,0.0475,0.045,0.07,0.0475,0.1125,0.0675,0.4875,0.07,0.0525,0.1275,0.1475,0.315,0.12,0.1775,0.315,0.09,0.37,0.06,0.06,0.06,0.1275,0.0525,0.3175,0.2525
19.4,0.17042682926829267,0.17837588979645813,0.17042682926829267,0.9975,0.06,0.22,0.11,0.9975,0.07,0.06,0.115,0.135,0.0575,0.0825,0.11,0.2375,0.0775,0.18,0.515,0.0825,0.0575,0.365,0.0425,0.22,0.0475,0.045,0.0725,0.05,0.1125,0.07,0.4875,0.0675,0.0525,0.1275,0.1475,0.305,0.12,0.175,0.31,0.09,0.37,0.06,0.0625,0.06,0.135,0.0525,0.3175,0.245
19.5,0.16859756097560974,0.17871070161604735,0.16859756097560974,0.9975,0.06,0.215,0.105,0.9975,0.07,0.06,0.115,0.135,0.05,0.0775,0.105,0.23,0.0775,0.18,0.5225,0.085,0.0575,0.36,0.0425,0.215,0.0425,0.04,0.07,0.055,0.11,0.065,0.49,0.065,0.05,0.13,0.1525,0.295,0.11,0.1775,0.2975,0.0825,0.3675,0.06,0.06,0.0625,0.14,0.0525,0.32,0.2375
19.6,0.16926829268292687,0.17922193278102996,0.16926829268292687,1.0,0.06,0.2225,0.1075,1.0,0.0725,0.055,0.115,0.135,0.0475,0.0725,0.11,0.225,0.0775,0.1825,0.535,0.09,0.06,0.36,0.0425,0.2225,0.0425,0.04,0.065,0.055,0.115,0.07,0.4925,0.065,0.0575,0.1375,0.155,0.29,0.1075,0.1825,0.2925,0.0775,0.3625,0.06,0.06,0.065,0.14,0.0525,0.3175,0.235
19.7,0.16865853658536586,0.17929409139069394,0.16865853658536586,1.0,0.06,0.22,0.105,1.0,0.0725,0.055,0.1125,0.135,0.05,0.0775,0.1075,0.225,0.075,0.18,0.53,0.085,0.06,0.3575,0.0425,0.22,0.0425,0.04,0.0625,0.055,0.1125,0.065,0.4975,0.0625,0.0575,0.1375,0.155,0.29,0.105,0.18,0.295,0.08,0.3575,0.06,0.06,0.065,0.1425,0.05,0.32,0.2375
19.8,0.16884146341463413,0.17924732331315743,0.16884146341463413,0.9975,0.0625,0.215,0.1025,0.9975,0.0725,0.0575,0.115,0.1375,0.05,0.075,0.105,0.215,0.0775,0.1875,0.54,0.0875,0.06,0.36,0.0425,0.22,0.04,0.0375,0.065,0.0575,0.11,0.0675,0.495,0.0625,0.0575,0.1375,0.1525,0.29,0.1025,0.18,0.2975,0.0775,0.355,0.0625,0.06,0.065,0.145,0.05,0.315,0.24
19.9,0.16853658536585367,0.17967957218757782,0.16853658536585367,1.0,0.0625,0.2075,0.1,1.0,0.075,0.0525,0.115,0.135,0.05,0.07,0.11,0.2075,0.075,0.185,0.54,0.085,0.0625,0.355,0.0425,0.2175,0.04,0.035,0.07,0.0575,0.1175,0.065,0.4975,0.06,0.0575,0.1375,0.1525,0.285,0.1,0.1725,0.2975,0.08,0.3625,0.0625,0.06,0.0675,0.15,0.0475,0.3175,0.24
